,text,sentiment,word_count,stop_words,#tag,@,emails,emails_count,text_x_tokenized,text_x_lemmatized
1417,no kickboxing classes today  pretty bummed still going to work out hard ,negative,13,2,0,0,[],0,"['no', 'kickboxing', 'classes', 'today', 'pretty', 'bummed', 'still', 'going', 'to', 'work', 'out', 'hard', '']","['no', 'kickboxing', 'class', 'today', 'pretty', 'bummed', 'still', 'going', 'to', 'work', 'out', 'hard', '']"
1418,all alone for the weekend,negative,5,3,0,0,[],0,"['all', 'alone', 'for', 'the', 'weekend']","['all', 'alone', 'for', 'the', 'weekend']"
1419,wishing i was at the michou show right now god life isnt fair,neutral,13,4,0,0,[],0,"['wishing', 'i', 'was', 'at', 'the', 'michou', 'show', 'right', 'now', 'god', 'life', 'isnt', 'fair']","['wishing', 'i', 'wa', 'at', 'the', 'michou', 'show', 'right', 'now', 'god', 'life', 'isnt', 'fair']"
1420,poor dead josh    please leave your messages of condolences there  boy rip,negative,13,2,2,0,[],0,"['poor', 'dead', 'josh', 'please', 'leave', 'your', 'messages', 'of', 'condolences', 'there', 'boy', 'rip']","['poor', 'dead', 'josh', 'please', 'leave', 'your', 'message', 'of', 'condolence', 'there', 'boy', 'rip']"
1421,watching the rain and reminiscing about the time when everytime it rained i was with the love of my life,positive,20,11,0,0,[],0,"['watching', 'the', 'rain', 'and', 'reminiscing', 'about', 'the', 'time', 'when', 'everytime', 'it', 'rained', 'i', 'was', 'with', 'the', 'love', 'of', 'my', 'life']","['watching', 'the', 'rain', 'and', 'reminiscing', 'about', 'the', 'time', 'when', 'everytime', 'it', 'rained', 'i', 'wa', 'with', 'the', 'love', 'of', 'my', 'life']"
1422,got a sunburn from coney island bike ride,neutral,8,2,0,0,[],0,"['got', 'a', 'sunburn', 'from', 'coney', 'island', 'bike', 'ride']","['got', 'a', 'sunburn', 'from', 'coney', 'island', 'bike', 'ride']"
1423,hey i didnt get the email yet,neutral,7,1,0,0,[],0,"['hey', 'i', 'didnt', 'get', 'the', 'email', 'yet']","['hey', 'i', 'didnt', 'get', 'the', 'email', 'yet']"
1424,this is how much hair falls off everytime i shower its more sad than disgusting  ,negative,16,5,0,0,[],0,"['this', 'is', 'how', 'much', 'hair', 'falls', 'off', 'everytime', 'i', 'shower', 'its', 'more', 'sad', 'than', 'disgusting', '']","['this', 'is', 'how', 'much', 'hair', 'fall', 'off', 'everytime', 'i', 'shower', 'it', 'more', 'sad', 'than', 'disgusting', '']"
1425,pff life sucks sometimes,negative,4,0,0,0,[],0,"['pff', 'life', 'sucks', 'sometimes']","['pff', 'life', 'suck', 'sometimes']"
1426,wish i had a laptop charger so i could tweet faster,negative,11,3,0,0,[],0,"['wish', 'i', 'had', 'a', 'laptop', 'charger', 'so', 'i', 'could', 'tweet', 'faster']","['wish', 'i', 'had', 'a', 'laptop', 'charger', 'so', 'i', 'could', 'tweet', 'faster']"
1427,show time baby bye bye for now tweeters,neutral,8,2,0,0,[],0,"['show', 'time', 'baby', 'bye', 'bye', 'for', 'now', 'tweeters']","['show', 'time', 'baby', 'bye', 'bye', 'for', 'now', 'tweeter']"
1428,how was your chicken and chips,neutral,6,3,0,0,[],0,"['how', 'was', 'your', 'chicken', 'and', 'chips']","['how', 'wa', 'your', 'chicken', 'and', 'chip']"
1429,waaah asshat at cvs yesterday shortchanged me  i paid 10 for chips,negative,12,3,0,0,[],0,"['waaah', 'asshat', 'at', 'cvs', 'yesterday', 'shortchanged', 'me', 'i', 'paid', '10', 'for', 'chips']","['waaah', 'asshat', 'at', 'cv', 'yesterday', 'shortchanged', 'me', 'i', 'paid', '10', 'for', 'chip']"
1430,happy moms day  here in spain it was last sunday any hint of when the first single will be out on radio lym  mini,positive,24,10,0,0,[],0,"['happy', 'moms', 'day', 'here', 'in', 'spain', 'it', 'was', 'last', 'sunday', 'any', 'hint', 'of', 'when', 'the', 'first', 'single', 'will', 'be', 'out', 'on', 'radio', 'lym', 'mini']","['happy', 'mom', 'day', 'here', 'in', 'spain', 'it', 'wa', 'last', 'sunday', 'any', 'hint', 'of', 'when', 'the', 'first', 'single', 'will', 'be', 'out', 'on', 'radio', 'lym', 'mini']"
1431, nope kicked that habit more then a year ago,neutral,9,4,0,0,[],0,"['', 'nope', 'kicked', 'that', 'habit', 'more', 'then', 'a', 'year', 'ago']","['', 'nope', 'kicked', 'that', 'habit', 'more', 'then', 'a', 'year', 'ago']"
1432,not sexy with 2 tubes sticking out of my stomach  but thanks ,positive,13,6,0,0,[],0,"['not', 'sexy', 'with', '2', 'tubes', 'sticking', 'out', 'of', 'my', 'stomach', 'but', 'thanks', '']","['not', 'sexy', 'with', '2', 'tube', 'sticking', 'out', 'of', 'my', 'stomach', 'but', 'thanks', '']"
1433,up early this morning first to portmeirion then home,neutral,9,3,0,0,[],0,"['up', 'early', 'this', 'morning', 'first', 'to', 'portmeirion', 'then', 'home']","['up', 'early', 'this', 'morning', 'first', 'to', 'portmeirion', 'then', 'home']"
1434,listening to david archuleta album its amazing,positive,7,1,0,0,[],0,"['listening', 'to', 'david', 'archuleta', 'album', 'its', 'amazing']","['listening', 'to', 'david', 'archuleta', 'album', 'it', 'amazing']"
1435,awwthats a bummer,negative,3,1,0,0,[],0,"['awwthats', 'a', 'bummer']","['awwthats', 'a', 'bummer']"
1436,i dont wanna im to spanish today,negative,7,1,0,0,[],0,"['i', 'dont', 'wanna', 'im', 'to', 'spanish', 'today']","['i', 'dont', 'wanna', 'im', 'to', 'spanish', 'today']"
1437,missin the ia2009 guys really,neutral,5,1,1,0,[],0,"['missin', 'the', 'ia2009', 'guys', 'really']","['missin', 'the', 'ia2009', 'guy', 'really']"
1438,lol haha very funnyyy lol im talking to my bestfriend ashleyyyy,neutral,11,3,0,0,[],0,"['lol', 'haha', 'very', 'funnyyy', 'lol', 'im', 'talking', 'to', 'my', 'bestfriend', 'ashleyyyy']","['lol', 'haha', 'very', 'funnyyy', 'lol', 'im', 'talking', 'to', 'my', 'bestfriend', 'ashleyyyy']"
1439,yep good morning to you all  or night or evening or whatever xd,positive,13,6,0,0,[],0,"['yep', 'good', 'morning', 'to', 'you', 'all', 'or', 'night', 'or', 'evening', 'or', 'whatever', 'xd']","['yep', 'good', 'morning', 'to', 'you', 'all', 'or', 'night', 'or', 'evening', 'or', 'whatever', 'xd']"
1440,workk yay,positive,2,0,0,0,[],0,"['workk', 'yay']","['workk', 'yay']"
1441,it is certainly spring in vail co  it is raining and snowing  doesnt mother nature know the mountain is closed for the ski season,neutral,24,8,0,0,[],0,"['it', 'is', 'certainly', 'spring', 'in', 'vail', 'co', 'it', 'is', 'raining', 'and', 'snowing', 'doesnt', 'mother', 'nature', 'know', 'the', 'mountain', 'is', 'closed', 'for', 'the', 'ski', 'season']","['it', 'is', 'certainly', 'spring', 'in', 'vail', 'co', 'it', 'is', 'raining', 'and', 'snowing', 'doesnt', 'mother', 'nature', 'know', 'the', 'mountain', 'is', 'closed', 'for', 'the', 'ski', 'season']"
1442,hameron ive seen those already i link them in my lj post,neutral,12,4,0,0,[],0,"['hameron', 'ive', 'seen', 'those', 'already', 'i', 'link', 'them', 'in', 'my', 'lj', 'post']","['hameron', 'ive', 'seen', 'those', 'already', 'i', 'link', 'them', 'in', 'my', 'lj', 'post']"
1443, aww thank you soulmate haha,positive,5,1,0,0,[],0,"['', 'aww', 'thank', 'you', 'soulmate', 'haha']","['', 'aww', 'thank', 'you', 'soulmate', 'haha']"
1444,carscarscarsi need one ha ha the one i found last night that i wanted so bad is now sold and not to me,negative,23,7,0,0,[],0,"['carscarscarsi', 'need', 'one', 'ha', 'ha', 'the', 'one', 'i', 'found', 'last', 'night', 'that', 'i', 'wanted', 'so', 'bad', 'is', 'now', 'sold', 'and', 'not', 'to', 'me']","['carscarscarsi', 'need', 'one', 'ha', 'ha', 'the', 'one', 'i', 'found', 'last', 'night', 'that', 'i', 'wanted', 'so', 'bad', 'is', 'now', 'sold', 'and', 'not', 'to', 'me']"
1445,reyour joint w  is crazy thx    hey trax heard a 49er rear ended you,positive,14,2,0,0,[],0,"['reyour', 'joint', 'w', 'is', 'crazy', 'thx', 'hey', 'trax', 'heard', 'a', '49er', 'rear', 'ended', 'you']","['reyour', 'joint', 'w', 'is', 'crazy', 'thx', 'hey', 'trax', 'heard', 'a', '49er', 'rear', 'ended', 'you']"
1446,za thanks man i cant wait,positive,6,0,0,0,[],0,"['za', 'thanks', 'man', 'i', 'cant', 'wait']","['za', 'thanks', 'man', 'i', 'cant', 'wait']"
1447,can you fedex me some pizza i have to cancel my nyc trip until later this summer,neutral,17,9,0,0,[],0,"['can', 'you', 'fedex', 'me', 'some', 'pizza', 'i', 'have', 'to', 'cancel', 'my', 'nyc', 'trip', 'until', 'later', 'this', 'summer']","['can', 'you', 'fedex', 'me', 'some', 'pizza', 'i', 'have', 'to', 'cancel', 'my', 'nyc', 'trip', 'until', 'later', 'this', 'summer']"
1448,i havent started packing,neutral,4,0,0,0,[],0,"['i', 'havent', 'started', 'packing']","['i', 'havent', 'started', 'packing']"
1449,ive been to best buy  target and still no electrik red album im loosing hopetheyve never even heard of the girls,negative,22,6,0,0,[],0,"['ive', 'been', 'to', 'best', 'buy', 'target', 'and', 'still', 'no', 'electrik', 'red', 'album', 'im', 'loosing', 'hopetheyve', 'never', 'even', 'heard', 'of', 'the', 'girls']","['ive', 'been', 'to', 'best', 'buy', 'target', 'and', 'still', 'no', 'electrik', 'red', 'album', 'im', 'loosing', 'hopetheyve', 'never', 'even', 'heard', 'of', 'the', 'girl']"
1450, i was sent home yest from work when in again today but feel like hell and burning up with a high temp got it off hubby,negative,26,13,0,0,[],0,"['', 'i', 'was', 'sent', 'home', 'yest', 'from', 'work', 'when', 'in', 'again', 'today', 'but', 'feel', 'like', 'hell', 'and', 'burning', 'up', 'with', 'a', 'high', 'temp', 'got', 'it', 'off', 'hubby']","['', 'i', 'wa', 'sent', 'home', 'yest', 'from', 'work', 'when', 'in', 'again', 'today', 'but', 'feel', 'like', 'hell', 'and', 'burning', 'up', 'with', 'a', 'high', 'temp', 'got', 'it', 'off', 'hubby']"
1451,great exercise for a sunday morning stopping the wheel of karma raw and transforming negativity into love life,positive,18,6,0,0,[],0,"['great', 'exercise', 'for', 'a', 'sunday', 'morning', 'stopping', 'the', 'wheel', 'of', 'karma', 'raw', 'and', 'transforming', 'negativity', 'into', 'love', 'life']","['great', 'exercise', 'for', 'a', 'sunday', 'morning', 'stopping', 'the', 'wheel', 'of', 'karma', 'raw', 'and', 'transforming', 'negativity', 'into', 'love', 'life']"
1452,now i like startrek personal feels that startrek movie is better than xmen,neutral,13,3,3,0,[],0,"['now', 'i', 'like', 'startrek', 'personal', 'feels', 'that', 'startrek', 'movie', 'is', 'better', 'than', 'xmen']","['now', 'i', 'like', 'startrek', 'personal', 'feel', 'that', 'startrek', 'movie', 'is', 'better', 'than', 'xmen']"
1453,yes yes yes lotsa fun  i cant wait dont like make up with shaun too much in front of me tho cos ill get awkard haha,positive,26,7,0,0,[],0,"['yes', 'yes', 'yes', 'lotsa', 'fun', 'i', 'cant', 'wait', 'dont', 'like', 'make', 'up', 'with', 'shaun', 'too', 'much', 'in', 'front', 'of', 'me', 'tho', 'cos', 'ill', 'get', 'awkard', 'haha']","['yes', 'yes', 'yes', 'lotsa', 'fun', 'i', 'cant', 'wait', 'dont', 'like', 'make', 'up', 'with', 'shaun', 'too', 'much', 'in', 'front', 'of', 'me', 'tho', 'co', 'ill', 'get', 'awkard', 'haha']"
1454,that ur anti is what i understood from the message sorry left off ur dont vote bnp msg at end due 2 space,neutral,23,6,0,0,[],0,"['that', 'ur', 'anti', 'is', 'what', 'i', 'understood', 'from', 'the', 'message', 'sorry', 'left', 'off', 'ur', 'dont', 'vote', 'bnp', 'msg', 'at', 'end', 'due', '2', 'space']","['that', 'ur', 'anti', 'is', 'what', 'i', 'understood', 'from', 'the', 'message', 'sorry', 'left', 'off', 'ur', 'dont', 'vote', 'bnp', 'msg', 'at', 'end', 'due', '2', 'space']"
1455,thank you kirst - your posts on running inspired me,positive,10,4,0,0,[],0,"['thank', 'you', 'kirst', 'your', 'posts', 'on', 'running', 'inspired', 'me']","['thank', 'you', 'kirst', 'your', 'post', 'on', 'running', 'inspired', 'me']"
1456,i wanna crawl under my desk and take a nap  nvrmind its dirty ,negative,14,5,0,0,[],0,"['i', 'wanna', 'crawl', 'under', 'my', 'desk', 'and', 'take', 'a', 'nap', 'nvrmind', 'its', 'dirty', '']","['i', 'wanna', 'crawl', 'under', 'my', 'desk', 'and', 'take', 'a', 'nap', 'nvrmind', 'it', 'dirty', '']"
1457,gonna go and see my sister at mount saini   shes there for at least another 24 hours,neutral,18,6,0,0,[],0,"['gonna', 'go', 'and', 'see', 'my', 'sister', 'at', 'mount', 'saini', 'shes', 'there', 'for', 'at', 'least', 'another', '24', 'hours']","['gonna', 'go', 'and', 'see', 'my', 'sister', 'at', 'mount', 'saini', 'shes', 'there', 'for', 'at', 'least', 'another', '24', 'hour']"
1458,okay someplease save me now i am watching ninja warrier and eating an egg roll from last night,negative,18,5,0,0,[],0,"['okay', 'someplease', 'save', 'me', 'now', 'i', 'am', 'watching', 'ninja', 'warrier', 'and', 'eating', 'an', 'egg', 'roll', 'from', 'last', 'night']","['okay', 'someplease', 'save', 'me', 'now', 'i', 'am', 'watching', 'ninja', 'warrier', 'and', 'eating', 'an', 'egg', 'roll', 'from', 'last', 'night']"
1459,im still in bed and on the laptop yep borin ,neutral,11,4,0,0,[],0,"['im', 'still', 'in', 'bed', 'and', 'on', 'the', 'laptop', 'yep', 'borin', '']","['im', 'still', 'in', 'bed', 'and', 'on', 'the', 'laptop', 'yep', 'borin', '']"
1460,happy mothers day 2 me,positive,5,0,0,0,[],0,"['happy', 'mothers', 'day', '2', 'me']","['happy', 'mother', 'day', '2', 'me']"
1461,why is looking for girls names easier than looking for boys,neutral,11,4,0,0,[],0,"['why', 'is', 'looking', 'for', 'girls', 'names', 'easier', 'than', 'looking', 'for', 'boys']","['why', 'is', 'looking', 'for', 'girl', 'name', 'easier', 'than', 'looking', 'for', 'boy']"
1462,excellent point,positive,2,0,0,0,[],0,"['excellent', 'point']","['excellent', 'point']"
1463,oh and twas my very brilliant idea if i do say so myself  what can i say im an ideas woman,positive,21,10,0,0,[],0,"['oh', 'and', 'twas', 'my', 'very', 'brilliant', 'idea', 'if', 'i', 'do', 'say', 'so', 'myself', 'what', 'can', 'i', 'say', 'im', 'an', 'ideas', 'woman']","['oh', 'and', 'twas', 'my', 'very', 'brilliant', 'idea', 'if', 'i', 'do', 'say', 'so', 'myself', 'what', 'can', 'i', 'say', 'im', 'an', 'idea', 'woman']"
1464,thats actually not too far from the truth,neutral,8,4,0,0,[],0,"['thats', 'actually', 'not', 'too', 'far', 'from', 'the', 'truth']","['thats', 'actually', 'not', 'too', 'far', 'from', 'the', 'truth']"
1465,good morning return to willen island - spring has most definitely sprung    enjoy,positive,16,2,0,0,[],0,"['good', 'morning', 'return', 'to', 'willen', 'island', 'spring', 'has', 'most', 'definitely', 'sprung', 'enjoy']","['good', 'morning', 'return', 'to', 'willen', 'island', 'spring', 'ha', 'most', 'definitely', 'sprung', 'enjoy']"
1466,watching one fine day while eating my cereal start a good sunday with a good movie,positive,16,5,0,0,[],0,"['watching', 'one', 'fine', 'day', 'while', 'eating', 'my', 'cereal', 'start', 'a', 'good', 'sunday', 'with', 'a', 'good', 'movie']","['watching', 'one', 'fine', 'day', 'while', 'eating', 'my', 'cereal', 'start', 'a', 'good', 'sunday', 'with', 'a', 'good', 'movie']"
1467, concord  irvine ca only thats it for 09,neutral,9,2,0,0,[],0,"['', 'concord', 'irvine', 'ca', 'only', 'thats', 'it', 'for', '09']","['', 'concord', 'irvine', 'ca', 'only', 'thats', 'it', 'for', '09']"
1468,omg sore shoulder,negative,3,0,0,0,[],0,"['omg', 'sore', 'shoulder']","['omg', 'sore', 'shoulder']"
1469,youre welcome cutie-pie kiddo in your picture btw  love those shades,positive,11,3,0,0,[],0,"['youre', 'welcome', 'cutie', 'pie', 'kiddo', 'in', 'your', 'picture', 'btw', 'love', 'those', 'shades']","['youre', 'welcome', 'cutie', 'pie', 'kiddo', 'in', 'your', 'picture', 'btw', 'love', 'those', 'shade']"
1470,-gmornin twitterville  took the day off from tweetn yesterday  im jonesing to get back into it today,neutral,18,6,0,0,[],0,"['', 'gmornin', 'twitterville', 'took', 'the', 'day', 'off', 'from', 'tweetn', 'yesterday', 'im', 'jonesing', 'to', 'get', 'back', 'into', 'it', 'today']","['', 'gmornin', 'twitterville', 'took', 'the', 'day', 'off', 'from', 'tweetn', 'yesterday', 'im', 'jonesing', 'to', 'get', 'back', 'into', 'it', 'today']"
1471,goin ta bed now   goodnite jessica,positive,6,0,0,0,[],0,"['goin', 'ta', 'bed', 'now', 'goodnite', 'jessica']","['goin', 'ta', 'bed', 'now', 'goodnite', 'jessica']"
1472,lmao you witty wackoloves it,positive,5,2,0,0,[],0,"['lmao', 'you', 'witty', 'wackoloves', 'it']","['lmao', 'you', 'witty', 'wackoloves', 'it']"
1473, i refuse to get excited as i dont want to be let down  if it happens as long as its not between june 11 - 28 or id die,negative,29,12,0,0,[],0,"['', 'i', 'refuse', 'to', 'get', 'excited', 'as', 'i', 'dont', 'want', 'to', 'be', 'let', 'down', 'if', 'it', 'happens', 'as', 'long', 'as', 'its', 'not', 'between', 'june', '11', '28', 'or', 'id', 'die']","['', 'i', 'refuse', 'to', 'get', 'excited', 'a', 'i', 'dont', 'want', 'to', 'be', 'let', 'down', 'if', 'it', 'happens', 'a', 'long', 'a', 'it', 'not', 'between', 'june', '11', '28', 'or', 'id', 'die']"
1474,if i dont believe in him why would he believe in me -bring me the horizon  a chill goes down my spine whenever i hear that line,negative,27,6,0,0,[],0,"['if', 'i', 'dont', 'believe', 'in', 'him', 'why', 'would', 'he', 'believe', 'in', 'me', 'bring', 'me', 'the', 'horizon', 'a', 'chill', 'goes', 'down', 'my', 'spine', 'whenever', 'i', 'hear', 'that', 'line']","['if', 'i', 'dont', 'believe', 'in', 'him', 'why', 'would', 'he', 'believe', 'in', 'me', 'bring', 'me', 'the', 'horizon', 'a', 'chill', 'go', 'down', 'my', 'spine', 'whenever', 'i', 'hear', 'that', 'line']"
1475,xotashhh i love having days off school i had one on friday too,positive,13,5,0,1,[],0,"['xotashhh', 'i', 'love', 'having', 'days', 'off', 'school', 'i', 'had', 'one', 'on', 'friday', 'too']","['xotashhh', 'i', 'love', 'having', 'day', 'off', 'school', 'i', 'had', 'one', 'on', 'friday', 'too']"
1476,u never sent me carrie ur an  but an  that i miss,negative,14,6,0,0,[],0,"['u', 'never', 'sent', 'me', 'carrie', 'ur', 'an', 'but', 'an', 'that', 'i', 'miss']","['u', 'never', 'sent', 'me', 'carrie', 'ur', 'an', 'but', 'an', 'that', 'i', 'miss']"
1477,booooo  my senior yearbook sucks thanks for the memories bhs --,neutral,11,3,0,0,[],0,"['booooo', 'my', 'senior', 'yearbook', 'sucks', 'thanks', 'for', 'the', 'memories', 'bhs', '']","['booooo', 'my', 'senior', 'yearbook', 'suck', 'thanks', 'for', 'the', 'memory', 'bh', '']"
1478,heyy terrence u should come to my school on may 29th for our talent show,neutral,15,6,0,0,[],0,"['heyy', 'terrence', 'u', 'should', 'come', 'to', 'my', 'school', 'on', 'may', '29th', 'for', 'our', 'talent', 'show']","['heyy', 'terrence', 'u', 'should', 'come', 'to', 'my', 'school', 'on', 'may', '29th', 'for', 'our', 'talent', 'show']"
1479,theres too much light pollution to see the stars,negative,9,3,0,0,[],0,"['theres', 'too', 'much', 'light', 'pollution', 'to', 'see', 'the', 'stars']","['there', 'too', 'much', 'light', 'pollution', 'to', 'see', 'the', 'star']"
1480,sick n tired of people who steal other peoples work,negative,10,3,0,0,[],0,"['sick', 'n', 'tired', 'of', 'people', 'who', 'steal', 'other', 'peoples', 'work']","['sick', 'n', 'tired', 'of', 'people', 'who', 'steal', 'other', 'people', 'work']"
